Date,Open,High,Low,Close,Adj Close,Volume
2014-07-28,10984.360352,10997.990234,10933.209961,10987.240234,10987.240234,2803320000
2014-07-29,11005.299805,11014.830078,10936.679688,10936.700195,10936.700195,3183300000
2014-07-30,10957.980469,10974.179688,10887.089844,10929.790039,10929.790039,3448250000
2014-07-31,10866.309570,10866.309570,10726.379883,10726.429688,10726.429688,4193000000
2014-08-01,10699.809570,10756.059570,10642.879883,10692.169922,10692.169922,3789660000
2014-08-04,10692.169922,10780.450195,10669.419922,10766.679688,10766.679688,3072920000
2014-08-05,10728.919922,10736.080078,10623.679688,10657.320313,10657.320313,3462520000
2014-08-06,10606.070313,10686.400391,10601.990234,10653.419922,10653.419922,3539150000
2014-08-07,10677.009766,10694.559570,10557.610352,10583.790039,10583.790039,3230520000
2014-08-08,10591.070313,10693.559570,10572.950195,10691.099609,10691.099609,2902280000
2014-08-11,10716.179688,10763.330078,10716.179688,10722.790039,10722.790039,2784890000
2014-08-12,10709.059570,10736.019531,10681.559570,10705.780273,10705.780273,2611700000
2014-08-13,10731.910156,10768.480469,10717.490234,10756.179688,10756.179688,2718020000
2014-08-14,10756.299805,10802.669922,10756.299805,10802.629883,10802.629883,2609460000
2014-08-15,10833.490234,10848.400391,10724.070313,10796.040039,10796.040039,3023380000
2014-08-18,10824.259766,10886.540039,10824.259766,10886.509766,10886.509766,2638160000
2014-08-19,10901.000000,10934.070313,10895.750000,10929.660156,10929.660156,2656430000
2014-08-20,10909.330078,10957.919922,10898.419922,10949.480469,10949.480469,2579560000
2014-08-21,10958.110352,10994.839844,10953.490234,10982.830078,10982.830078,2638920000
2014-08-22,10973.049805,10976.269531,10923.360352,10947.330078,10947.330078,2301860000
2014-08-25,10976.740234,11024.379883,10976.740234,11005.360352,11005.360352,2233880000
2014-08-26,11016.429688,11054.190430,11016.429688,11025.370117,11025.370117,2451950000
2014-08-27,11042.120117,11045.639648,11018.370117,11037.889648,11037.889648,2344350000
2014-08-28,10999.740234,11017.660156,10977.059570,11009.700195,11009.700195,2282400000
2014-08-29,11023.799805,11046.790039,10997.410156,11046.290039,11046.290039,2259130000
2014-09-02,11050.570313,11055.019531,11000.509766,11038.120117,11038.120117,2819980000
2014-09-03,11081.759766,11095.719727,11050.790039,11063.549805,11063.549805,2809980000
2014-09-04,11070.200195,11108.389648,11003.809570,11030.400391,11030.400391,3072410000
2014-09-05,11019.860352,11073.419922,10987.379883,11073.410156,11073.410156,2818300000
2014-09-08,11059.250000,11059.250000,10981.490234,11007.389648,11007.389648,2789090000
2014-09-09,10994.150391,10994.150391,10923.000000,10945.610352,10945.610352,2882830000
2014-09-10,10946.700195,10974.980469,10909.650391,10972.209961,10972.209961,2912430000
2014-09-11,10933.370117,10977.799805,10917.780273,10975.990234,10975.990234,2941690000
2014-09-12,10965.320313,10965.320313,10883.660156,10911.389648,10911.389648,3206570000
2014-09-15,10909.849609,10925.929688,10881.049805,10909.309570,10909.309570,2776530000
2014-09-16,10890.459961,11001.209961,10883.690430,10980.139648,10980.139648,3160310000
2014-09-17,10993.240234,11027.669922,10942.900391,10973.740234,10973.740234,3209420000
2014-09-18,10998.360352,11031.129883,10998.360352,11024.059570,11024.059570,3235340000
2014-09-19,11046.389648,11060.599609,10975.349609,10989.570313,10989.570313,4880220000
2014-09-22,10978.599609,10978.599609,10880.410156,10892.639648,10892.639648,3349670000
2014-09-23,10861.219727,10889.530273,10815.419922,10815.419922,10815.419922,3279350000
2014-09-24,10818.759766,10897.570313,10792.490234,10885.599609,10885.599609,3313850000
2014-09-25,10863.599609,10863.599609,10719.580078,10722.209961,10722.209961,3273050000
2014-09-26,10732.299805,10819.759766,10720.389648,10798.879883,10798.879883,2929440000
2014-09-29,10727.759766,10766.129883,10687.929688,10749.049805,10749.049805,3094440000
2014-09-30,10745.019531,10775.299805,10685.000000,10702.929688,10702.929688,3951100000
2014-10-01,10688.650391,10688.650391,10546.919922,10571.549805,10571.549805,4188590000
2014-10-02,10557.330078,10585.519531,10441.150391,10555.709961,10555.709961,4012510000
2014-10-03,10579.490234,10649.110352,10575.410156,10635.490234,10635.490234,3560970000
2014-10-06,10671.690430,10704.900391,10611.230469,10647.509766,10647.509766,3358220000
2014-10-07,10605.330078,10608.940430,10483.429688,10484.549805,10484.549805,3687870000
2014-10-08,10485.790039,10648.980469,10421.629883,10645.669922,10645.669922,4441890000
2014-10-09,10614.969727,10617.660156,10405.280273,10409.379883,10409.379883,4324020000
2014-10-10,10397.370117,10442.200195,10292.599609,10293.139648,10293.139648,4550540000
2014-10-13,10317.540039,10362.070313,10163.820313,10166.740234,10166.740234,4352580000
2014-10-14,10193.980469,10295.610352,10153.209961,10185.910156,10185.910156,4812010000
2014-10-15,10083.910156,10139.209961,9886.080078,10109.690430,10109.690430,6090800000
2014-10-16,10004.830078,10194.709961,9939.400391,10123.730469,10123.730469,5073150000
2014-10-17,10212.900391,10305.030273,10201.750000,10250.540039,10250.540039,4482120000
2014-10-20,10227.219727,10330.080078,10227.219727,10327.339844,10327.339844,3331210000
2014-10-21,10370.700195,10509.990234,10370.700195,10500.780273,10500.780273,3987090000
2014-10-22,10502.110352,10532.730469,10405.150391,10405.809570,10405.809570,3761930000
2014-10-23,10476.330078,10576.620117,10476.330078,10519.280273,10519.280273,3789250000
2014-10-24,10529.280273,10586.610352,10496.809570,10582.620117,10582.620117,3078380000
2014-10-27,10547.660156,10559.759766,10483.759766,10544.419922,10544.419922,3538860000
2014-10-28,10576.910156,10677.889648,10576.910156,10677.879883,10677.879883,3653260000
2014-10-29,10690.309570,10716.570313,10583.480469,10646.660156,10646.660156,3740350000
2014-10-30,10626.139648,10739.490234,10605.900391,10712.190430,10712.190430,3586150000
2014-10-31,10772.929688,10846.089844,10772.929688,10845.000000,10845.000000,4292290000
2014-11-03,10834.400391,10851.580078,10790.209961,10808.669922,10808.669922,3555440000
2014-11-04,10781.059570,10781.620117,10704.559570,10758.070313,10758.070313,3956260000
2014-11-05,10804.040039,10824.889648,10777.519531,10824.070313,10824.070313,3766590000
2014-11-06,10824.070313,10844.570313,10773.809570,10843.540039,10843.540039,3669770000
2014-11-07,10837.839844,10870.900391,10819.040039,10864.580078,10864.580078,3704280000
2014-11-10,10876.910156,10898.160156,10862.019531,10892.559570,10892.559570,3284940000
2014-11-11,10892.540039,10911.879883,10876.660156,10907.530273,10907.530273,2958320000
2014-11-12,10907.530273,10907.530273,10851.549805,10884.030273,10884.030273,3246650000
2014-11-13,10884.099609,10911.889648,10827.870117,10868.919922,10868.919922,3455270000
2014-11-14,10861.469727,10883.559570,10850.759766,10880.629883,10880.629883,3227130000
2014-11-17,10859.809570,10895.360352,10847.009766,10883.250000,10883.250000,3152890000
2014-11-18,10896.629883,10963.790039,10896.629883,10941.700195,10941.700195,3416190000
2014-11-19,10938.559570,10948.000000,10885.469727,10927.480469,10927.480469,3390850000
2014-11-20,10888.089844,10941.769531,10879.299805,10937.969727,10937.969727,3128290000
2014-11-21,10937.969727,11063.790039,10937.969727,11025.740234,11025.740234,3916420000
2014-11-24,11038.849609,11061.440430,11023.549805,11041.419922,11041.419922,3128060000
2014-11-25,11053.259766,11068.269531,11013.009766,11029.370117,11029.370117,3392940000
2014-11-26,11036.809570,11049.309570,11022.879883,11047.910156,11047.910156,2745260000
2014-11-28,10993.080078,11000.500000,10945.730469,10955.410156,10955.410156,2504640000
2014-12-01,10933.110352,10933.110352,10864.080078,10888.559570,10888.559570,4159010000
2014-12-02,10888.440430,10950.459961,10888.040039,10940.120117,10940.120117,3686650000
2014-12-03,10942.700195,10996.669922,10933.009766,10987.299805,10987.299805,3612680000
2014-12-04,10966.929688,10980.129883,10908.580078,10952.299805,10952.299805,3408340000
2014-12-05,10957.400391,10992.639648,10949.169922,10970.259766,10970.259766,3419620000
2014-12-08,10941.620117,10946.400391,10835.120117,10863.540039,10863.540039,3800990000
2014-12-09,10863.559570,10863.559570,10742.730469,10821.200195,10821.200195,3970150000
2014-12-10,10816.769531,10816.769531,10649.120117,10662.240234,10662.240234,4114440000
2014-12-11,10671.070313,10786.419922,10671.070313,10690.139648,10690.139648,3917950000
2014-12-12,10690.139648,10690.139648,10500.500000,10500.509766,10500.509766,4157650000
2014-12-15,10535.519531,10571.469727,10373.799805,10411.179688,10411.179688,4361990000
2014-12-16,10386.110352,10583.690430,10360.030273,10390.019531,10390.019531,4958680000
2014-12-17,10411.540039,10614.570313,10411.530273,10603.509766,10603.509766,4942370000
2014-12-18,10709.540039,10831.639648,10692.379883,10831.620117,10831.620117,4703380000
2014-12-19,10835.330078,10919.509766,10825.669922,10890.240234,10890.240234,6465530000
2014-12-22,10890.250000,10921.309570,10879.230469,10919.990234,10919.990234,3369520000
2014-12-23,10935.730469,10971.980469,10934.900391,10951.759766,10951.759766,3043950000
2014-12-24,10962.230469,10979.750000,10949.490234,10955.110352,10955.110352,1416980000
2014-12-26,10975.290039,11008.540039,10975.290039,10985.400391,10985.400391,1735230000
2014-12-29,10974.879883,11007.820313,10962.610352,10988.009766,10988.009766,2452360000
2014-12-30,10963.540039,10963.540039,10931.549805,10932.990234,10932.990234,2440280000
